id,id_externo,id_pedido_raw,id_producto_raw,id_ref_raw,nombre_linea,cantidad,precio_unitario,descuento_pct,iva_pct,total_linea,raw_json,inserted_at,id_pedido,id_pedido_estado,id_pedido_linea_origen,id_producto_referencia,ean,referencia,nombre,precio_unit,dto,subtotal,fecha_limite,fecha_completado,fecha_anulado,motivo
433,3227297.0,,,,,1.0,,,,,"{'ID': 3227297.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000001446082.0, 'NOMBRE': 'MF1087 Limpieza de cristales en edificios y locales', 'PRECIO': '9.13', 'CANTIDAD': 1.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.18.56.107867 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 144608.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291277 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 144608.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,144608.0,9000001446082.0,144608.0,MF1087 Limpieza de cristales en edificios y locales,,,0.0,,,,Pedido no encontrado (865333)
434,3227298.0,,,,,16.0,,,,,"{'ID': 3227298.0, 'DNA': None, 'DTO': 15.0, 'EAN': 9000001429238.0, 'NOMBRE': 'MF1088_1 Técnicas y procedimientos de limpieza con utilización de maquinaria SSCM0108', 'PRECIO': '12.0192', 'CANTIDAD': 16.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 0.0, 'SUBTOTAL': '163.46', 'ESAPLAZOS': 0.0, 'PRECIODTO': '10.2163', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.19.03.049550 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 142923.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291759 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '6.54', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 142923.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,142923.0,9000001429238.0,142923.0,MF1088_1 Técnicas y procedimientos de limpieza con utilización de maquinaria SSCM0108,,,163.46,,,,Pedido no encontrado (865333)
435,3227299.0,,,,,1.0,,,,,"{'ID': 3227299.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000001429238.0, 'NOMBRE': 'MF1088_1 Técnicas y procedimientos de limpieza con utilización de maquinaria SSCM0108', 'PRECIO': '12.0192', 'CANTIDAD': 1.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.19.09.080129 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 142923.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291366 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 142923.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,142923.0,9000001429238.0,142923.0,MF1088_1 Técnicas y procedimientos de limpieza con utilización de maquinaria SSCM0108,,,0.0,,,,Pedido no encontrado (865333)
436,3227300.0,,,,,16.0,,,,,"{'ID': 3227300.0, 'DNA': None, 'DTO': 15.0, 'EAN': 9000001446266.0, 'NOMBRE': 'MF0972 Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales', 'PRECIO': '10.0962', 'CANTIDAD': 16.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 0.0, 'SUBTOTAL': '137.31', 'ESAPLAZOS': 0.0, 'PRECIODTO': '8.5818', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.19.15.797829 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 144626.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291675 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '5.49', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 144626.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,144626.0,9000001446266.0,144626.0,"MF0972 Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales",,,137.31,,,,Pedido no encontrado (865333)
437,3227301.0,,,,,1.0,,,,,"{'ID': 3227301.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000001446266.0, 'NOMBRE': 'MF0972 Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales', 'PRECIO': '10.0962', 'CANTIDAD': 1.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.19.21.129118 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 144626.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291584 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 144626.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,144626.0,9000001446266.0,144626.0,"MF0972 Limpieza, tratamiento y mantenimiento de suelos, paredes y techos en edificios y locales",,,0.0,,,,Pedido no encontrado (865333)
438,3227302.0,,,,,16.0,,,,,"{'ID': 3227302.0, 'DNA': None, 'DTO': 15.0, 'EAN': 9000001446099.0, 'NOMBRE': 'MF0996 Limpieza del mobiliario interior', 'PRECIO': '9.62', 'CANTIDAD': 16.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 0.0, 'SUBTOTAL': '130.83', 'ESAPLAZOS': 0.0, 'PRECIODTO': 8177.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.19.30.601757 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 144609.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291455 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '5.23', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 144609.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,144609.0,9000001446099.0,144609.0,MF0996 Limpieza del mobiliario interior,,,130.83,,,,Pedido no encontrado (865333)
439,3227303.0,,,,,1.0,,,,,"{'ID': 3227303.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000001446099.0, 'NOMBRE': 'MF0996 Limpieza del mobiliario interior', 'PRECIO': '9.62', 'CANTIDAD': 1.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.19.35.710137 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 144609.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.291031 PM', 'FECHALIMITE': None, 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 34451.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 37.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 144609.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,37.0,,144609.0,9000001446099.0,144609.0,MF0996 Limpieza del mobiliario interior,,,0.0,,,,Pedido no encontrado (865333)
440,3227304.0,,,,,1.0,,,,,"{'ID': 3227304.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003330778.0, 'NOMBRE': 'Cruz Roja Murcia 17x24 - Paraninfo', 'PRECIO': '.19', 'CANTIDAD': 1.0, 'IDPEDIDO': 865333.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.22.32.348201 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333077.0, 'UPDATED_BY': 'MARIA.CUADRADO@PUBLICEP.COM', 'UPDATED_ON': '08-SEP-25 01.15.36.385289 PM', 'FECHALIMITE': '09/17/2025', 'IDDIRECCION': 113743.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 32.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333077.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865333.0,32.0,,333077.0,9000003330778.0,333077.0,Cruz Roja Murcia 17x24 - Paraninfo,,,0.0,2025-09-17,,,Pedido no encontrado (865333)
441,3227344.0,,,,,1.0,,,,,"{'ID': 3227344.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003330600.0, 'NOMBRE': 'Manual. Intervención en la atención sociosanitaria en instituciones (MF1018_2). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208)', 'PRECIO': '30.8942', 'CANTIDAD': 1.0, 'IDPEDIDO': 865341.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.30.28.746212 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333060.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '09-SEP-25 09.34.11.882306 AM', 'FECHALIMITE': None, 'IDDIRECCION': 189217.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333060.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865341.0,81.0,,333060.0,9000003330600.0,333060.0,Manual. Intervención en la atención sociosanitaria en instituciones (MF1018_2). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208),,,0.0,,,,Pedido no encontrado (865341)
442,3227336.0,,,,,1.0,,,,,"{'ID': 3227336.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003330570.0, 'NOMBRE': 'Manual. Técnicas de comunicación con personas dependientes en instituciones (UF0131). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208)', 'PRECIO': '10.8462', 'CANTIDAD': 1.0, 'IDPEDIDO': 865341.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.28.33.145458 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333057.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '09-SEP-25 09.34.11.882056 AM', 'FECHALIMITE': '09/09/2025', 'IDDIRECCION': 189217.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333057.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865341.0,81.0,,333057.0,9000003330570.0,333057.0,Manual. Técnicas de comunicación con personas dependientes en instituciones (UF0131). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208),,,0.0,2025-09-09,,,Pedido no encontrado (865341)
443,3227343.0,,,,,16.0,,,,,"{'ID': 3227343.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003330600.0, 'NOMBRE': 'Manual. Intervención en la atención sociosanitaria en instituciones (MF1018_2). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208)', 'PRECIO': '30.8942', 'CANTIDAD': 16.0, 'IDPEDIDO': 865341.0, 'SINCARGO': 0.0, 'SUBTOTAL': '370.73', 'ESAPLAZOS': 0.0, 'PRECIODTO': '23.1707', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.30.20.409030 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333060.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '09-SEP-25 09.34.11.882743 AM', 'FECHALIMITE': '09/09/2025', 'IDDIRECCION': 189217.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '14.83', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333060.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865341.0,81.0,,333060.0,9000003330600.0,333060.0,Manual. Intervención en la atención sociosanitaria en instituciones (MF1018_2). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208),,,370.73,2025-09-09,,,Pedido no encontrado (865341)
444,3227324.0,,,,,16.0,,,,,"{'ID': 3227324.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003330549.0, 'NOMBRE': 'Manual. Apoyo en la organización de actividades para personas dependientes en instituciones (UF0128). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208)', 'PRECIO': '13.6731', 'CANTIDAD': 16.0, 'IDPEDIDO': 865341.0, 'SINCARGO': 0.0, 'SUBTOTAL': '164.08', 'ESAPLAZOS': 0.0, 'PRECIODTO': '10.2548', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.26.42.869227 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333054.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '09-SEP-25 09.34.11.881880 AM', 'FECHALIMITE': '09/09/2025', 'IDDIRECCION': 189217.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '6.56', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333054.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865341.0,81.0,,333054.0,9000003330549.0,333054.0,Manual. Apoyo en la organización de actividades para personas dependientes en instituciones (UF0128). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208),,,164.08,2025-09-09,,,Pedido no encontrado (865341)
445,3227326.0,,,,,1.0,,,,,"{'ID': 3227326.0, 'DNA': None, 'DTO': 100.0, 'EAN': 9000003330549.0, 'NOMBRE': 'Manual. Apoyo en la organización de actividades para personas dependientes en instituciones (UF0128). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208)', 'PRECIO': '13.6731', 'CANTIDAD': 1.0, 'IDPEDIDO': 865341.0, 'SINCARGO': 1.0, 'SUBTOTAL': 0.0, 'ESAPLAZOS': 0.0, 'PRECIODTO': 0.0, 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.27.19.879009 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333054.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '09-SEP-25 09.34.11.882390 AM', 'FECHALIMITE': None, 'IDDIRECCION': 189217.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': 0.0, 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333054.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865341.0,81.0,,333054.0,9000003330549.0,333054.0,Manual. Apoyo en la organización de actividades para personas dependientes en instituciones (UF0128). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208),,,0.0,,,,Pedido no encontrado (865341)
446,3227327.0,,,,,16.0,,,,,"{'ID': 3227327.0, 'DNA': None, 'DTO': 25.0, 'EAN': 9000003330556.0, 'NOMBRE': 'Manual. Animación social de personas dependientes en instituciones (UF0129). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208)', 'PRECIO': '12.8846', 'CANTIDAD': 16.0, 'IDPEDIDO': 865341.0, 'SINCARGO': 0.0, 'SUBTOTAL': '154.62', 'ESAPLAZOS': 0.0, 'PRECIODTO': '9.6635', 'CREATED_BY': 'RAQUEL.CAMPANERIA@ORBEFORMACION.COM', 'CREATED_ON': '05-SEP-25 08.27.34.567885 AM', 'IDIMPUESTO': 1.0, 'REFERENCIA': 333055.0, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '09-SEP-25 09.34.11.882140 AM', 'FECHALIMITE': '09/09/2025', 'IDDIRECCION': 189217.0, 'IDPROVEEDOR': 1.0, 'POSARANZADI': None, 'TASARECARGO': 0.0, 'CUOTARECARGO': 0.0, 'FECHAANULADO': None, 'TASAIMPUESTO': 4.0, 'TUTORIZACION': None, 'CUOTAIMPUESTO': '6.18', 'IDSUSCRIPCION': None, 'ACCESOANTERIOR': None, 'IDCODIGOACREXT': None, 'IDPEDIDOESTADO': 81.0, 'OBS_PRODUCCION': None, 'FECHACOMPLETADO': None, 'TASAGASTOSENVIO': 0.0, 'CUOTAGASTOSENVIO': 0.0, 'SINGASTOSDEENVIO': 0.0, 'IDPEDIDOLINEATIPO': 1.0, 'OBS_PREPRODUCCION': None, 'PROMOCIONPREVENTA': 0.0, 'IDPEDIDOLINEAORIGEN': None, 'IDPRODUCTOREFERENCIA': 333055.0, 'IDIMPUESTO_GASTOSENVIO': None}",2025-11-11T10:06:36.334443,865341.0,81.0,,333055.0,9000003330556.0,333055.0,Manual. Animación social de personas dependientes en instituciones (UF0129). Certificados de profesionalidad. Atención sociosanitaria a personas dependientes en instituciones sociales (SSCS0208),,,154.62,2025-09-09,,,Pedido no encontrado (865341)
