pedidoid,productoid,linea,cantidad,precio_unitario,descuento_pct,total_linea,id_origen,raw_json
102,164,7,15.0,19.1827,0.0,287.74,3225176.0,"{""id"": 346, ""id_externo"": ""3225176.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 15.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225176.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002180701.0, ""NOMBRE"": ""Manual. Gestión de la atención al cliente / consumidor (UF0036). Certificados de profesionalidad. Actividades de venta (COMV0108)"", ""PRECIO"": ""19.1827"", ""CANTIDAD"": 15.0, ""IDPEDIDO"": 864528.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""287.74"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""19.1827"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 06.37.01.955188 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 218070.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""29-AUG-25 12.12.49.537612 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 207456.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""11.51"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 218070.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864528.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""218070.0"", ""ean"": ""9000002180701.0"", ""referencia"": ""218070.0"", ""nombre"": ""Manual. Gestión de la atención al cliente / consumidor (UF0036). Certificados de profesionalidad. Actividades de venta (COMV0108)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 287.74, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
102,166,8,12.0,19.1827,0.0,230.19,3225177.0,"{""id"": 347, ""id_externo"": ""3225177.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 12.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225177.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000002180718.0, ""NOMBRE"": ""Manual. Técnicas de información y atención al cliente / consumidor / usuario (UF0037). Certificados de profesionalidad. Actividades de venta (COMV0108)"", ""PRECIO"": ""19.1827"", ""CANTIDAD"": 12.0, ""IDPEDIDO"": 864528.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""230.19"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""19.1827"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 06.37.04.066166 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 218071.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""29-AUG-25 12.12.49.537490 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 207456.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""9.21"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 218071.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864528.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""218071.0"", ""ean"": ""9000002180718.0"", ""referencia"": ""218071.0"", ""nombre"": ""Manual. Técnicas de información y atención al cliente / consumidor / usuario (UF0037). Certificados de profesionalidad. Actividades de venta (COMV0108)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 230.19, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,45,1,9.0,8.5481,0.0,76.93,3225281.0,"{""id"": 348, ""id_externo"": ""3225281.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225281.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001826600.0, ""NOMBRE"": ""Manual. Gestión auxiliar de reproducción en soporte convencional o informático (UF0514). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""8.5481"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""76.93"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""8.5481"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.17.299753 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 182660.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822699 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""3.08"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 182660.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""182660.0"", ""ean"": ""9000001826600.0"", ""referencia"": ""182660.0"", ""nombre"": ""Manual. Gestión auxiliar de reproducción en soporte convencional o informático (UF0514). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 76.93, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,44,2,9.0,19.3365,0.0,174.03,3225282.0,"{""id"": 349, ""id_externo"": ""3225282.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225282.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001826587.0, ""NOMBRE"": ""Manual. Gestión auxiliar de archivo en soporte convencional o informático (UF0513). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""19.3365"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""174.03"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""19.3365"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.19.863609 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 182658.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822488 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""6.96"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 182658.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""182658.0"", ""ean"": ""9000001826587.0"", ""referencia"": ""182658.0"", ""nombre"": ""Manual. Gestión auxiliar de archivo en soporte convencional o informático (UF0513). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 174.03, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,54,3,9.0,8.5481,0.0,76.93,3225283.0,"{""id"": 350, ""id_externo"": ""3225283.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225283.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001969420.0, ""NOMBRE"": ""Manual. Organización empresarial y de recursos humanos (UF0517). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""8.5481"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""76.93"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""8.5481"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.22.028492 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 196942.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822274 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""3.08"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 196942.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""196942.0"", ""ean"": ""9000001969420.0"", ""referencia"": ""196942.0"", ""nombre"": ""Manual. Organización empresarial y de recursos humanos (UF0517). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 76.93, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,55,4,9.0,7.3269,0.0,65.94,3225284.0,"{""id"": 351, ""id_externo"": ""3225284.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225284.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001969437.0, ""NOMBRE"": ""Manual. Gestión auxiliar de la correspondencia y paquetería en la empresa (UF0518). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""7.3269"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""65.94"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""7.3269"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.24.203347 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 196943.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822874 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""2.64"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 196943.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""196943.0"", ""ean"": ""9000001969437.0"", ""referencia"": ""196943.0"", ""nombre"": ""Manual. Gestión auxiliar de la correspondencia y paquetería en la empresa (UF0518). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 65.94, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,56,5,9.0,12.6154,0.0,113.54,3225285.0,"{""id"": 352, ""id_externo"": ""3225285.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225285.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001969444.0, ""NOMBRE"": ""Manual. Gestión auxiliar de documentación económico-administrativa y comercial (UF0519). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""12.6154"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""113.54"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""12.6154"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.26.327320 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 196944.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822789 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""4.54"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 196944.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""196944.0"", ""ean"": ""9000001969444.0"", ""referencia"": ""196944.0"", ""nombre"": ""Manual. Gestión auxiliar de documentación económico-administrativa y comercial (UF0519). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 113.54, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,58,6,9.0,15.0577,0.0,135.52,3225286.0,"{""id"": 353, ""id_externo"": ""3225286.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225286.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001969451.0, ""NOMBRE"": ""Manual. Comunicación en las relaciones profesionales (UF0520). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""15.0577"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""135.52"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""15.0577"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.28.545555 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 196945.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822600 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""5.42"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 196945.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""196945.0"", ""ean"": ""9000001969451.0"", ""referencia"": ""196945.0"", ""nombre"": ""Manual. Comunicación en las relaciones profesionales (UF0520). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 135.52, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
103,59,7,9.0,16.8942,0.0,152.05,3225287.0,"{""id"": 354, ""id_externo"": ""3225287.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 9.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225287.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000001969468.0, ""NOMBRE"": ""Manual. Comunicación oral y escrita en la empresa (UF0521). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""PRECIO"": ""16.8942"", ""CANTIDAD"": 9.0, ""IDPEDIDO"": 864575.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""152.05"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": ""16.8942"", ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""27-AUG-25 10.51.31.331674 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 196946.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""02-SEP-25 01.50.49.822390 PM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 224445.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""6.08"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 196946.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864575.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""196946.0"", ""ean"": ""9000001969468.0"", ""referencia"": ""196946.0"", ""nombre"": ""Manual. Comunicación oral y escrita en la empresa (UF0521). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 152.05, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
100,3,1,10.0,13462.0,0.0,134.62,3225420.0,"{""id"": 355, ""id_externo"": ""3225420.0"", ""id_pedido_raw"": null, ""id_producto_raw"": null, ""id_ref_raw"": null, ""nombre_linea"": null, ""cantidad"": 10.0, ""precio_unitario"": null, ""descuento_pct"": null, ""iva_pct"": null, ""total_linea"": null, ""raw_json"": {""ID"": 3225420.0, ""DNA"": 25.0, ""DTO"": 0.0, ""EAN"": 9000000730526.0, ""NOMBRE"": ""Manual. Gestión de recursos laborales, formativos y análisis de puestos de trabajo para la inserción sociolaboral de personas con Discapacidad (MF1034_3). Certificados de profesionalidad. Inserción laboral de personas con discapacidad (SSCG0109)"", ""PRECIO"": 13462.0, ""CANTIDAD"": 10.0, ""IDPEDIDO"": 864624.0, ""SINCARGO"": 0.0, ""SUBTOTAL"": ""134.62"", ""ESAPLAZOS"": 0.0, ""PRECIODTO"": 13462.0, ""CREATED_BY"": ""CLOUDIA"", ""CREATED_ON"": ""28-AUG-25 06.48.34.594120 AM"", ""IDIMPUESTO"": 1.0, ""REFERENCIA"": 73052.0, ""UPDATED_BY"": ""CLOUDIA"", ""UPDATED_ON"": ""01-SEP-25 11.50.03.918612 AM"", ""FECHALIMITE"": null, ""IDDIRECCION"": 110410.0, ""IDPROVEEDOR"": null, ""POSARANZADI"": null, ""TASARECARGO"": 0.0, ""CUOTARECARGO"": 0.0, ""FECHAANULADO"": null, ""TASAIMPUESTO"": 4.0, ""TUTORIZACION"": null, ""CUOTAIMPUESTO"": ""5.38"", ""IDSUSCRIPCION"": null, ""ACCESOANTERIOR"": null, ""IDCODIGOACREXT"": null, ""IDPEDIDOESTADO"": 81.0, ""OBS_PRODUCCION"": null, ""FECHACOMPLETADO"": null, ""TASAGASTOSENVIO"": 0.0, ""CUOTAGASTOSENVIO"": 0.0, ""SINGASTOSDEENVIO"": 0.0, ""IDPEDIDOLINEATIPO"": 1.0, ""OBS_PREPRODUCCION"": null, ""PROMOCIONPREVENTA"": 0.0, ""IDPEDIDOLINEAORIGEN"": null, ""IDPRODUCTOREFERENCIA"": 73052.0, ""IDIMPUESTO_GASTOSENVIO"": null}, ""inserted_at"": ""2025-11-11T10:06:36.334443"", ""id_pedido"": ""864624.0"", ""id_pedido_estado"": ""81.0"", ""id_pedido_linea_origen"": null, ""id_producto_referencia"": ""73052.0"", ""ean"": ""9000000730526.0"", ""referencia"": ""73052.0"", ""nombre"": ""Manual. Gestión de recursos laborales, formativos y análisis de puestos de trabajo para la inserción sociolaboral de personas con Discapacidad (MF1034_3). Certificados de profesionalidad. Inserción laboral de personas con discapacidad (SSCG0109)"", ""precio_unit"": null, ""dto"": null, ""subtotal"": 134.62, ""fecha_limite"": null, ""fecha_completado"": null, ""fecha_anulado"": null}"
